8366889;1676280555;3130312334;
8366889;3130312334;25620759;
8366893;747467609;25620516;
8366893;25620516;25620518;
8366896;25620516;2379077834;
8366896;2379077834;2379077831;
8366896;2379077831;25620692;
8366896;25620692;2378366854;
8366896;2378366854;1386051842;
8366901;25620948;1386051850;
8366901;1386051850;3442647353;
8366901;3442647353;1386051854;
8367104;2912188495;2912188486;
8367104;2912188486;2912188492;
8367104;2912188492;2912188490;
8367104;2912188490;2912188496;
8367104;2912188496;2937870610;
8367104;2937870610;129533454;
8367104;129533454;25632417;
8367104;25632417;3392939485;
8367104;3392939485;2937870609;
8367104;2937870609;3690635855;
8367104;3690635855;25632401;
8367104;25632401;1209790922;
8367104;1209790922;25632402;
8367104;25632402;3392939470;
8367104;3392939470;3694518900;
8367104;3694518900;2366154047;
8367104;2366154047;25632403;
8367104;25632403;2366154016;
8367104;2366154016;2366098060;
8367104;2366098060;25632404;
8367104;25632404;3392939463;
8367104;3392939463;3392939462;
8367104;3392939462;1278184346;
14326464;129557542;2214758555;
14326464;2214758555;2247054929;
14326464;2247054929;2681412872;
14326464;2681412872;3130311624;
14326464;3130311624;2086439968;
14326464;2086439968;2086439969;
14326464;2086439969;2086440304;
14326464;2086440304;4529953563;
14326464;4529953563;129557601;
14326464;129557601;2213587968;
14326464;2213587968;2213587966;
14326464;2213587966;1684844050;
14326464;1684844050;129544876;
14326558;129544876;3130312344;
14326558;3130312344;2214758559;
14326558;2214758559;2209225419;
14326558;2209225419;3457211715;
14326558;3457211715;25620960;
14326558;25620960;2209225447;
14326558;2209225447;3130312335;
14326558;3130312335;2245520913;
14326558;2245520913;3554720424;
14326572;25632376;2904549010;
14326572;2904549010;2896384685;
14326572;2896384685;958308578;
14326572;958308578;2904532298;
14326572;2904532298;1676280585;
14326572;1676280585;2896384667;
14326572;2896384667;2893310955;
14333465;138220017;3392711326;
14333465;3392711326;2246222543;
14333465;2246222543;2246222537;
14333465;2246222537;2246222534;
14333465;2246222534;2246222541;
14333465;2246222541;2246222517;
14333465;2246222517;2246222523;
14333465;2246222523;2246222545;
14333465;2246222545;138220134;
14333474;138220019;3392711327;
14333474;3392711327;2246222552;
14333474;2246222552;2246222551;
14333474;2246222551;2246222547;
14333474;2246222547;2246222549;
14333500;138222054;286969310;
14333500;286969310;138222057;
14333500;138222057;2214758550;
14333500;2214758550;2681412869;
14333500;2681412869;3387597830;
14333500;3387597830;129544876;
14333888;1278184346;3392939461;
14333888;3392939461;2937936475;
14333888;2937936475;2204100028;
14333888;2204100028;2204099885;
14333888;2204099885;3392939454;
14333888;3392939454;3392939453;
14333888;3392939453;5476716952;
14333888;5476716952;2934456326;
14333888;2934456326;4097873948;
14333888;4097873948;3993126224;
26119880;1386051849;1386063709;
26119900;25620743;2354378407;
26119900;2354378407;25620737;
26119900;25620737;1386051849;
26207695;286968481;3392939454;
26207695;3392939454;286968789;
26207695;286968789;2335762665;
26207695;2335762665;4488753662;
26207695;4488753662;286968787;
26207784;2213482415;286969308;
26207784;286969308;475796332;
26207784;475796332;286969310;
34607518;25620653;25620570;
34607518;25620570;1106006327;
34607518;1106006327;2893389981;
34607518;2893389981;25620759;
34607518;25620759;2246086928;
34607518;2246086928;2246054719;
34607518;2246054719;25620737;
34607518;25620737;25620947;
34607518;25620947;3388020773;
34607518;3388020773;3388020769;
34607518;3388020769;25620960;
38336628;2242805402;3130311628;
38336628;3130311628;25632419;
38336628;25632419;2904549004;
38336628;2904549004;2904498647;
38336628;2904498647;129545993;
38336628;129545993;129545994;
38336628;129545994;2242804359;
38336628;2242804359;452682265;
38336628;452682265;1676280588;
38336628;1676280588;2912153175;
38336628;2912153175;1110698263;
38336628;1110698263;2912153177;
38336628;2912153177;452682249;
39658629;1684844803;475406851;
39658831;475410116;1788785406;
39658831;1788785406;3891282335;
39658831;3891282335;3891282336;
39658831;3891282336;3690885656;
39658831;3690885656;2293611903;
39658831;2293611903;2473711658;
39668434;25620948;475544038;
39668434;475544038;1684844083;
39668434;1684844083;3387597836;
39668434;3387597836;3387597834;
39668434;3387597834;1684844050;
39668885;4097873927;4097873928;
39668885;4097873928;3978884718;
39668885;3978884718;3388020783;
39668885;3388020783;5476716964;
39668885;5476716964;2354158012;
39668885;2354158012;4945762790;
39668885;4945762790;4945762789;
39669178;2213482442;2213495315;
39669178;2213495315;2213495295;
39669178;2213495295;2213495280;
39669178;2213495280;2213495375;
39669178;2213495375;475549313;
39669178;475549313;475550565;
39669178;475550565;475549314;
39669178;475549314;475549315;
39669178;475549315;475796338;
39669178;475796338;138223440;
60175223;2893310955;2893310959;
60175223;2893310959;2893310957;
60175223;2893310957;2893310958;
60175223;2893310958;2893310956;
60175223;2893310956;747467615;
60175223;747467615;1106006327;
60175223;1106006327;2378186481;
60175224;1386051845;2246088571;
60175224;2246088571;4526972150;
60175224;4526972150;2378113695;
60175224;2378113695;2378113687;
60175590;25632422;2261413157;
60175590;2261413157;475406853;
60175590;475406853;2366079052;
60175590;2366079052;25632421;
60175590;25632421;3130312340;
60175590;3130312340;958309720;
60175590;958309720;2896411050;
60175590;2896411050;1676280580;
60175590;1676280580;2904530087;
60175590;2904530087;2242805402;
60175941;2893310955;1684844825;
60175941;1684844825;3130312329;
60175941;3130312329;2896411045;
60175941;2896411045;1105966159;
60175941;1105966159;747478280;
60175941;747478280;3130311627;
60175941;3130311627;747478309;
60175941;747478309;2365191005;
60175941;2365191005;475406849;
60175941;475406849;2261413154;
60175941;2261413154;1676280555;
60175941;1676280555;286969224;
112465240;286969224;2365195081;
112465240;2365195081;3130312336;
112465240;3130312336;3130312332;
112465240;3130312332;2366079039;
112465240;2366079039;25632422;
112465243;1278184346;1278184331;
112465243;1278184331;2366098499;
112465243;2366098499;1684844700;
112465243;1684844700;3392939460;
112465243;3392939460;2204100014;
112465243;2204100014;3392939459;
112465243;3392939459;4529952486;
112465243;4529952486;2352603829;
124539828;1386051854;4526972149;
124539828;4526972149;1386051847;
124539828;1386051847;2378366856;
124539828;2378366856;2378366886;
124539828;2378366886;2378366848;
124539828;2378366848;2378366860;
124539828;2378366860;2378366846;
124539828;2378366846;1386051842;
125102901;2208891083;5476716948;
125102901;5476716948;4027074709;
125102901;4027074709;5476716947;
125102901;5476716947;5476716949;
125102901;5476716949;2927055765;
125102901;2927055765;1390263738;
125102904;1390263755;2927055779;
125102904;2927055779;2927055762;
125102904;2927055762;2721972084;
125102904;2721972084;4920992108;
128825640;2852022741;3896080939;
128825640;3896080939;25632365;
128825640;25632365;2875005868;
142214759;2335399819;4529953527;
142214759;4529953527;4529953533;
142214759;4529953533;2202026123;
142214759;2202026123;3891282331;
142214759;3891282331;4529953538;
142214759;4529953538;129553667;
142214759;129553667;2202026124;
142214759;2202026124;4529953537;
142214759;4529953537;3993126454;
142214759;3993126454;3392939436;
142214759;3392939436;475410116;
142214759;475410116;138234852;
142214763;2208891059;4529953547;
142214763;4529953547;2208686199;
142214763;2208686199;2208686190;
142214763;2208686190;2208686206;
142214763;2208686206;3992990333;
142214763;3992990333;3992990337;
142214763;3992990337;3992990334;
156208916;1684844554;1684844596;
156208916;1684844596;475408774;
156209004;475406849;2365195104;
156209004;2365195104;2365195098;
156209004;2365195098;2365186271;
156209004;2365186271;1684844803;
156209004;1684844803;2365195091;
156209004;2365195091;1684844798;
156209004;1684844798;2242805785;
156209004;2242805785;1684844785;
156209004;1684844785;286969224;
156209009;25632422;1684844771;
156209009;1684844771;2242805783;
156209009;2242805783;2366079031;
156209009;2366079031;1684844794;
156209009;1684844794;1684844797;
156209009;1684844797;2366079045;
156209009;2366079045;2366079051;
156209009;2366079051;475406853;
174689857;25620947;2246033646;
174689857;2246033646;25620948;
190128487;138234852;2337036559;
190128487;2337036559;138235495;
190128487;138235495;3993126224;
190128487;3993126224;3554720444;
190128487;3554720444;3554720446;
190128487;3554720446;25620747;
190128490;1386051842;1684844453;
197464423;1684844453;2246222549;
198515579;2086439972;2246172379;
198515579;2246172379;2246172380;
198515579;2246172380;2246172378;
198515579;2246172378;2086439969;
198515632;2086440304;2086440300;
198515632;2086440300;2086440306;
198515632;2086440306;2086440308;
198515632;2086440308;4529953566;
198515632;4529953566;2086440302;
198515632;2086440302;138220017;
206720845;2204099938;4356494329;
206720845;4356494329;4356494327;
206720845;4356494327;25632400;
206720845;25632400;25632401;
206720845;25632401;2464461320;
206720845;2464461320;3392939480;
206720845;3392939480;2904530067;
206720845;2904530067;1676280584;
206720845;1676280584;1788785841;
206720845;1788785841;25632419;
207724055;25632399;4529952466;
207724055;4529952466;25632400;
210073259;1386063709;1386063705;
210073259;1386063705;285945202;
210073259;285945202;2383323187;
210073259;2383323187;285944799;
210328130;3392939459;3392939458;
210328130;3392939458;2352607507;
210328130;2352607507;3692670689;
210328130;3692670689;2352603847;
210328130;2352603847;2352603833;
210328138;2204099947;3392939452;
210328138;3392939452;2740798807;
210328138;2740798807;2204100002;
210328138;2204100002;2204099972;
210328138;2204099972;2352867953;
210328138;2352867953;2352867947;
210328138;2352867947;2352867945;
210328138;2352867945;2352867951;
210328138;2352867951;2352867950;
210328147;475408774;2204099989;
210328147;2204099989;286968481;
210328149;2204099858;4529953552;
210328149;4529953552;5118553691;
210328149;5118553691;2208686217;
210336696;3392939436;3392939435;
210336696;3392939435;2925471785;
210336696;2925471785;2204179817;
210336696;2204179817;2204179963;
210336696;2204179963;2243316090;
210336696;2243316090;2243316041;
210336696;2243316041;2243316074;
210336707;2204179963;2204179820;
210336707;2204179820;3993021524;
210336707;3993021524;4097873936;
210336707;4097873936;3993021523;
